12292448568,2113,Memorial Boulevard,,TN,36.4933049,-86.877317
12292448591,728,,,IL,39.1540794,-89.4937593
12292448593,,,,IL,39.9793039,-87.63662
12292452530,701,West Locust Street,,IN,38.0495747,-87.2819909
12292452959,20,North Main Street,,IN,37.9778369,-87.5643861
12292452960,1212,West Main Street,,IL,38.3793645,-88.3771372
12292457030,,,,IL,38.6200109,-89.5266317
12292457035,2080,East King Street,,IN,39.4837644,-86.0186734
12292458573,2608,West Haven Road,,IL,38.7269787,-87.7002915
12292458672,105,,,IL,38.7541377,-89.6807138
12292460595,2290,North 600 West,,IN,39.8165454,-85.915818
12292460730,7190,Pendleton Pike,,IN,39.829351,-86.0424071
12292462003,8190,Pembroke Oak Grove Road,,KY,36.6784903,-87.4048158
12292463001,724,Sango Road,,TN,36.5237524,-87.2254705
12292463019,4906,Kentucky Avenue,,IN,39.6946316,-86.2702915
12292466433,201,East Lincoln Road,,IN,40.4549142,-86.129406
12292470949,2001,West Broadway Street,,IN,38.354759,-87.5920663
12292471657,2014,Scatterfield Road,,IN,40.0966237,-85.6519152
12292471662,1032,South Smithville Road,,OH,39.7527634,-84.138591
12292471847,3435,West 16th Street,,IN,39.7875381,-86.2175107
12292471848,1720,South Memorial Drive,,IN,39.915521,-85.3834653
12292471850,1800,West Dorothy Lane,,OH,39.7087457,-84.2038361
12292471851,112,West Avenue,,NY,43.240625,-78.1974019
12292471876,15310,McMullen Highway Southwest,,MD,39.5858772,-78.8404788
12292472497,1304,North Reed Road,,IN,40.4990421,-86.1086179
12292472617,4155,South Indianapolis Road,,IN,39.9796236,-86.39572
12292473879,1934,North Shadeland Avenue,,IN,39.7946419,-86.0463692
12292473884,7340,,,IN,40.2776671,-85.8105562
12292474951,5617,Michigan Road,,IN,39.8544548,-86.1945457
12292481002,2911,South Banker Street,Effingham,IL,39.0915752,-88.5485814
12292483475,2331,West Sycamore Street,,IN,40.4874788,-86.1640906
12292487554,3745,North Post Road,,IN,39.8255917,-86.0094671
12292487561,10955,Pendleton Pike,,IN,39.8617263,-85.9731517
12292494055,1219,North Gettysburg Avenue,,OH,39.7620824,-84.253761
12292496805,1237,Sweitzer Street,,OH,40.0823181,-84.6336985
12292498829,1234,Abbott Road,,NY,42.8309378,-78.8047264
12292498904,805,East Jefferson Street,,IN,40.2823477,-86.0308484
12292502332,3723,South Western Avenue,,IN,40.5235395,-85.6729994
12292504809,110,Fast Lane,,TN,36.139927,-85.6303155
12292512680,8333,,,IN,38.5623082,-86.6133653
12292512727,453,William Street,,NY,42.8847846,-78.8543444
12292516638,6890,Erie Road,,NY,42.6995559,-78.9849256
12292516639,325,Buffalo Street,,NY,42.473236,-78.9352977
12292519716,940,Wayne Avenue,,PA,40.6151216,-79.1562582
12292521552,3009,,,LA,30.5040527,-90.4964638
12292521574,1600,Carter Street,,LA,31.571115,-91.4423961
12292521575,720,Government Street,,LA,30.4430981,-91.1832974
12292521577,6219,West Park Avenue,,LA,29.6266226,-90.751801
12292526645,5003,Moffett Road,,AL,30.7199068,-88.1575371
12292527312,16921,Halfway Boulevard,,MD,39.6296336,-77.7828725
12292528639,4575,,,LA,30.3952538,-90.0902601
12292528641,4589,General Meyer Avenue,,LA,29.9336646,-90.0077508
12292530219,1913,North Morrison Boulevard,,LA,30.5186384,-90.4832691
12292530220,10001,,,LA,30.0383527,-89.975647
12292530283,595,Beasley Road,,MS,32.3857786,-90.148185
12292547482,8009,Florida Boulevard,,LA,30.4526481,-91.1053335
12292550555,1505,Manhattan Boulevard,,LA,29.8944813,-90.0596655
12292550817,3116,Dauphin Island Parkway,,AL,30.6071474,-88.0755979
12292567321,2963,Saint Stephens Road,,AL,30.7453274,-88.1116985
12292569177,34807,,,LA,30.5728746,-90.9562925
12292569192,14018,West Main Street,,LA,29.5484135,-90.3443228
12292570105,9470,Greenwell Springs Road,,LA,30.4851793,-91.0825372
12292570423,8660,,,AL,30.4287222,-88.2454296
12292572610,2692,Government Boulevard,,AL,30.6661116,-88.1063154
12292572640,718,East 15th Street,,MS,32.8635803,-90.3943221
12292576188,4095,Sterlington Road,,LA,32.5680762,-92.0750297
12292576369,1020,South Acadia Road,,LA,29.7807373,-90.8079225
12292576370,920,Knight's Way,,TX,31.0566116,-97.6569017
12292577476,4850,Highway 1,,LA,29.6933814,-90.5525431
12292578106,1741,Lakeland Drive,,MS,32.3336509,-90.1421475
12292578107,1040,,,MS,32.4621242,-90.1106178
12292579109,3301,Pontchartrain Drive,,LA,30.2589362,-89.7876769
12292580403,708,Constitution Avenue,,LA,32.8535678,-91.3922926
12292580408,707,North Main Street,,LA,32.7807998,-92.4057007
12292581486,3321,Saint Charles Avenue,,LA,29.9288395,-90.0909079
12292582091,1604,East County Line Road,,MS,32.3998535,-90.1223403
12292589403,349,,,MS,32.4180577,-90.1367051
12292589593,,,,TX,32.6353263,-97.3469903
12292589818,4675,Clinton Boulevard,,MS,32.327843,-90.2508688
12292593986,15846,,,MS,33.1785477,-90.4962899
12292593991,1651,Martin Luther King Junior Boulevard,,MS,33.373218,-91.0403695
12292594345,2,Plaza Drive,,SC,32.2143501,-80.700966
12292594510,5669,,,MS,32.2861114,-90.2755376
12292595965,330,Valley Hi Drive,,TX,29.3813489,-98.6383438
12292595970,3265,,,TX,30.0963597,-97.876334
12292597736,900,California Avenue Southwest,,AR,33.5687859,-92.8392286
12292602560,8080,US 49;AR 1,Brookland,AR,35.9070254,-90.5872615
12292603186,600,North Illinois Avenue,,AR,35.5707308,-90.7234194
12292612799,320,Delaware Avenue,,MS,31.2442767,-90.4545015
12292614111,5240,Main Street,,LA,30.6473789,-91.1488247
12292614113,2391,North Collins Street,,TX,32.774398,-97.0967078
12292614127,105,,,TX,32.8379463,-97.0836237
12292614139,8721,,,WV,37.7693498,-80.4653824
12292614415,2981,FM 1460,,TX,30.5888625,-97.656866
12292614430,1540,Grand Caillou Road,,LA,29.5716988,-90.6835427
12292619441,28069,,,MS,31.8755074,-90.4030915
12292619447,1691,,,MS,32.7582336,-89.148351
12292619452,2909,West 5th North Street,,SC,33.0559502,-80.2393568
12292619453,110,West Vernon Avenue,,NC,35.2683466,-77.5821777
12292619465,2720,,,AR,35.6986543,-90.0122857
12292623097,1552,Main Street East,,WV,37.9912018,-81.1326018
12292626194,913,,,TX,31.4886497,-97.213112
12292626199,903,East Milam Street,,TX,31.6849739,-96.4731472
12292626584,16170,,,MS,32.0125246,-90.3554902
12292627200,1195,North Main Street,,TN,35.9627873,-85.0373832
12292627407,1425,,,TX,30.8955604,-96.6027359
12292631322,1750,Rock Prairie Road,,TX,30.5830795,-96.2873621
12292631337,749,South Wesleyan Boulevard,,NC,35.9365785,-77.8291156
12292631384,431,Main Street,,AL,32.4042285,-85.9563402
12292633841,451,North Harvey Mitchell Parkway,,TX,30.6297964,-96.3777259
12292637320,8548,Grahamville Road,,SC,32.4762272,-80.9687972
12292637334,3670,South Eason Boulevard,,MS,34.2362036,-88.7030506
12292637339,1731,1st Street,,MO,36.2362232,-90.0334536
12292637340,,,,MO,36.9751597,-91.9404127
12292637491,250,Cumberland Street,,LA,30.789736,-89.8637013
12292641624,962,West Main Street,,MS,33.1247776,-89.0843829
12292641625,405,South Archusa Avenue,,MS,32.033898,-88.7275415
12292642112,1707,State Road,,SC,33.1039205,-80.1274893
12292642113,101,,,NC,35.212088,-78.0617887
12292644939,2930,Robert C Byrd Drive,,WV,37.7768165,-81.1939394
12292644948,952,Rainbow Drive,,AL,33.998245,-86.0038839
12292645064,1108,South Cass Street,,MS,34.922443,-88.5163173
12292645803,3875,Charleston Road,,WV,38.7579028,-81.6901518
12292645808,2891,Philadelphia Avenue,,PA,39.972258,-77.6327444
12292645837,2212,Madison Avenue,,AL,32.3802732,-86.2756115
12292646070,38045,,,WV,37.7729461,-80.3554481
12292649854,1500,Western Boulevard,,NC,35.9028553,-77.5623699
12292653229,990,Ripley Road,,MS,34.5247567,-88.6536058
12292653231,1375,,,MS,34.6899064,-90.3749297
12292655371,5167,,,NC,34.7380193,-76.8084335
12292655410,5,,,WV,39.3480751,-80.0031476
12292655507,1590,Eastern Boulevard,,AL,32.3559033,-86.2182675
12292656204,910,Fairmont Avenue,,WV,39.4731688,-80.1526329
12292656225,40,Wasden Road,,AL,32.2705183,-86.3572382
12292660623,861,,,AL,34.1989115,-86.1510347
12292660742,1816,Almon Street,,AL,33.6250422,-85.5956415
12292661682,202,,,MS,34.7306963,-88.9457408
12292661683,302,,,MS,34.3108647,-89.9433155
12292662994,1106,,,MO,36.5725732,-89.970302
12292663618,7749,Moffett Road,,AL,30.7606918,-88.224337
12292664806,9200,Grand Bay Wilmer Road,,AL,30.4989118,-88.3354127
12292665403,2601,,,AL,32.4198883,-86.2314349
12292665404,19355,North 3rd Street,,AL,31.0947915,-88.2386833
12301632658,3740,West Sunshine Street,Springfield,MO,37.1822433,-93.3555455
12319646224,,,,,48.2590631,-101.3196687
12328729396,,,,,36.312187,-80.1399508
12368245466,102,1st Avenue,New York,,40.7265478,-73.9858376
12369001667,,,,,28.478807,-81.2463713
12398887056,,,,,40.5464241,-89.602388
12403377096,,,,,40.56562,-89.6366489
12406888080,,,,,37.9129904,-121.294325
12406892128,,,,,37.7901131,-120.9960191
12406902054,,,,,38.1010085,-121.2677443
12409416120,,,,,33.2204559,-117.2257318
12409420824,,,,,33.741589,-116.2649766
12409427972,,,,,40.7519122,-73.0399364
12416687704,1950,Legacy Circle,Elizabeth,CO,39.3611338,-104.6279919
12444618246,4109,Bemiss Road,Valdosta,GA,30.9110565,-83.2633299
12468872310,,,,,40.487313,-85.5938735
12472002048,,,,,38.8720463,-77.0556866
12474989026,1024,Elmwood Avenue,Columbia,SC,34.0122619,-81.0407705
12478608480,,,,,26.6801318,-80.1754928
12484489101,,,,NJ,41.0680502,-74.7444554
12507586096,13055,West Rancho Santa Fe Boulevard,Avondale,AZ,33.4594523,-112.3377337
12536618634,260,Page Avenue,Staten Island,NY,40.5176771,-74.2347277
12550422371,,,,,30.220541,-97.7538385
12574599844,30,International Drive,Flanders,NJ,40.8838746,-74.7069215
12585802959,450,West Main Street,Hancock,NY,41.956239,-75.2907257
12605988274,470,West Mariposa Road,Nogales,AZ,31.3668723,-110.9396805
12606141792,,,,,38.5579628,-121.2424192
12627931401,710,East Highway 31,,,32.3095217,-95.4704182
12630155521,12324,West North Avenue,Wauwatosa,WI,43.0603755,-88.0659224
12645518702,,,,,30.1149289,-93.8216087
12649220381,1001,Highway 72,Killen,AL,34.8564851,-87.5538467
12650209555,10011,Jordan Road,Parker,CO,39.5342905,-104.7944431
12650758626,1900,South Casino Drive,Laughlin,NV,35.1633688,-114.5724551
12652795826,370,East Wickenburg Way,Wickenburg,AZ,33.9722158,-112.7250332
12654168043,,,,,29.8173653,-95.8028054
12709754719,2441,Schoenersville Road,Bethlehem,PA,40.6439876,-75.4049192
12729727295,2007,South Bridge Street,Yorkville,IL,41.6178452,-88.4476535
12729727984,339,Douglas Road,Oswego,IL,41.7187206,-88.3201774
12740380761,11487,Fashion Court,Hesperia,CA,34.3815369,-117.4120929
12742013547,,,,,35.4235932,-96.3003121
12750197684,,,,,33.448157,-82.1182909
12764834604,,Towne Center Drive,Bellevue,ne,41.1179273,-95.9456714
12769093728,4901,South State Highway 205,Rockwall,TX,32.8790968,-96.4242135
12817987159,1660,Richmond Avenue,Staten Island,NY,40.6077508,-74.1627466
12848724739,,,,,36.8080483,-119.6395549
12866094646,,,,,37.6363953,-91.5347576
12875637277,2886,Tamiami Trail,Naples,FL,26.1300812,-81.771641
12950011633,1300,Neela Road,Wentzville,MO,38.822014,-90.8538372
12974699610,5056,South Walnut Street,South Bloomfield,OH,39.7149559,-82.9863202
12985741528,463,Massachusetts Avenue,Cambridge,MA,42.3639515,-71.1009297
12995083475,1705,East Queen Creek Road,Gilbert,AZ,33.2626529,-111.7533398
13011493466,,,,,19.5033466,-154.9560229
13071315159,39100,Colorado Avenue,Avon,OH,41.4658591,-82.0590559
13073355757,943,Flatbush Avenue,Brooklyn,NY,40.6486845,-73.9581195
13082068342,,,,,39.1044698,-84.2985141
13115079936,8800,West Grand Avenue,River Grove,IL,41.9296612,-87.8467795
13115663958,3,West Veterans Parkway,Yorkville,IL,41.6583015,-88.4444255
13121551144,4337,Mountain Lion Drive,,,40.406135,-105.0156844
13141936722,3740,South Suncoast Blvd,Homosassa Springs,FL,28.8075589,-82.577056
13145103785,,,,,32.7312484,-117.1925748
13147459188,,,,,41.750598,-88.016958
13151827721,1214,Red Bud Road Northeast,,,34.5121748,-84.9208523
13153149107,5465,North Airport Road,Naples,FL,26.2137806,-81.7690092
13164380453,665,Hogan Road,Bangor,ME,44.8369647,-68.742118
13164987481,,,,,61.1741089,-149.9827535
13227827795,,,,,35.8445456,-78.5171488
23766529,650,Loveland Madeira Road,Loveland,OH,39.2626674,-84.2709603
24657155,301,Warnock Street,Louisville,KY,38.2149946,-85.7547579
24860625,5360,West Touhy Avenue,Skokie,IL,42.0124425,-87.7622107
26580701,1464,Walton Way,Augusta,GA,33.4743652,-81.9860549
26745252,425,West 8th Street,Monroe,WI,42.6038525,-89.6535043
26790686,107,Horizon Drive,Verona,WI,42.993818,-89.5238572
26958358,17223,140th Avenue Northeast,Woodinville,WA,47.7528458,-122.1534451
27271524,1065,Tiger Boulevard,Clemson,,34.6918221,-82.8370672
27878197,1866,North 2000 West,Clinton,UT,41.1409349,-112.0636907
28032904,1355,Lake Cook Road,Wheeling,IL,42.1526975,-87.9505408
28074135,17025,Condit Road,Morgan Hill,CA,37.1332304,-121.6313045
28128943,6990,Automall Parkway,Gilroy,CA,37.0016272,-121.5599686
28239303,151,San Felipe Road,Hollister,CA,36.8589559,-121.4011606
28411751,797,First Street,Gilroy,CA,37.0137867,-121.5863393
28501357,1499,Russell Cave Road,Lexington,KY,38.0708568,-84.477941
28543803,1711,Airline Highway,Hollister,CA,36.8370399,-121.3890815
28654456,1106,Hurffville Road,Deptford,NJ,39.837389,-75.0885989
28659140,201,Vineyard Town Center,Morgan Hill,CA,37.1112909,-121.6419707
28714491,135,Cochrane Plaza,Morgan Hill,CA,37.1506188,-121.6552807
28749296,9955,South Priest Drive,Tempe,AZ,33.3204076,-111.9627154
28773163,,,,,43.0465405,-89.3490326
29169616,1103,North Bell,Cedar Park,TX,30.5213113,-97.8309881
29178360,12801,North Ranch Road 620,Austin,TX,30.4654875,-97.8031613
29261614,14900,Pacific Avenue South,Spanaway,WA,47.1216081,-122.4353386
29408522,1410,Cypress Creek Road,Cedar Park,TX,30.4826603,-97.8313348
29472009,1123,West Baltimore Pike,Lima,PA,39.9142729,-75.4338647
29520853,178,Border Street,East Boston,MA,42.3744439,-71.0402752
29521854,339,Squire Road,Revere,MA,42.4276808,-71.0137629
29609560,16;18,Pearl Street,Braintree,MA,42.2025931,-71.0044308
29663668,1018,Revere Beach Parkway,Chelsea,MA,42.4036948,-71.02335
29669020,567,Lynnway,Lynn,MA,42.4555127,-70.9595357
29776616,1650,VFW Parkway,West Roxbury,MA,42.264477,-71.1677964
29803312,515,Gallivan Boulevard,Dorchester,MA,42.282327,-71.0551383
29805202,301,Warren Street,Roxbury,MA,42.3203537,-71.0822702
29805585,14,McGrath Highway,Somerville,MA,42.3737214,-71.0828694
29814892,1316,Hyde Park Avenue,Hyde Park,MA,42.2528831,-71.1244742
29926718,197,California Street,Newton,MA,42.365106,-71.1962666
29940486,333,Montvale Avenue,Woburn,MA,42.4792142,-71.1173324
29947823,870,Massachusetts Avenue,Boston,MA,42.3315361,-71.0703624
29955267,170,Revere Beach Parkway,Chelsea,MA,42.4041436,-71.0353448
29957235,473,Southern Artery,Quincy,MA,42.2543716,-70.9963203
30288130,813,South MacArthur Boulevard,Coppell,TX,32.9523134,-96.9585651
30328535,3320,San Pablo Dam Road,San Pablo,CA,37.9615805,-122.3266154
30355437,1402,Tara Hills Drive,Pinole,CA,37.996081,-122.3049379
30385805,442,Wyandotte Street,Bethlehem,PA,40.6091326,-75.3855639
30937568,561,South Main Street,Churubusco,IN,41.2252759,-85.3168517
30989092,208,Mohawk Trail,Greenfield,MA,42.5854667,-72.6247767
30989133,22,Albany Turnpike,West Simsbury,CT,41.8179131,-72.8683798
30994357,27612,Antonio Parkway,Ladera Ranch,CA,33.5622251,-117.6289718
31074067,1060,North Rengstorff Avenue,Mountain View,CA,37.4193375,-122.0936088
31090069,952,North El Monte Avenue,Mountain View,CA,37.3914083,-122.0963847
31800457,4350,Palm Avenue,San Diego,CA,32.584162,-117.0397118
31801032,707,West San Ysidro Boulevard,San Diego,CA,32.5575291,-117.0583193
31802199,1414,University Avenue,San Diego,CA,32.7488398,-117.1507948
31803209,8929,Clairemont Mesa Bl,San Diego,CA,32.8310641,-117.1357817
31803896,5824,Montezuma Road,San Diego,CA,32.7709769,-117.0711817
31808205,9440,Scranton Road,San Diego,CA,32.8928788,-117.2034314
31809417,4711,Mission Bay Drive,San Diego,CA,32.8068628,-117.2188004
31809794,7085,Clairemont Mesa Boulevard,San Diego,CA,32.8322631,-117.1653545
31810402,11915,Carmel Mountain Road,San Diego,CA,32.9819348,-117.0762639
31818520,729,East San Ysidro Boulevard,San Diego,CA,32.5443965,-117.0291045
31841725,9871,Aero Drive,San Diego,CA,32.8094616,-117.1160726
31844058,5920,Balboa Avenue,San Diego,CA,32.8206648,-117.1780053
31844500,3879,Fairmount Avenue,San Diego,CA,32.748939,-117.1006019
31844770,8736,Lake Murray Boulevard,San Diego,CA,32.8018926,-117.0116928
31964848,1570,Sycamore Avenue,Hercules,CA,38.0087649,-122.2713265
32303249,3636,West Broad Street,Columbus,OH,39.9542884,-83.0980375
32332581,4706,Portland Road Northeast,Salem,OR,44.9900739,-122.9869039
32334038,5410,Renner Road,Columbus,OH,39.9817153,-83.1517837
32432309,106,Chambers Bridge Road,Bricktown,NJ,40.0613794,-74.1417947
32802403,802,Tacoma Avenue South,Tacoma,WA,47.2551926,-122.4455005
32828472,5000,South Virginia Street,Reno,NV,39.4814209,-119.7908274
32900596,10748,Montgomery Road,Cincinnati,OH,39.2582506,-84.3408255
32946509,690,Alameda Street,Los Angeles,CA,34.0352808,-118.2381865
33008392,251,Lowell Road,Hudson,NH,42.7262029,-71.4246976
33622762,1155,North Hillfield Road,Layton,UT,41.076784,-111.9741661
33668236,5148,Mae Anne Avenue,Reno,NV,39.5316771,-119.8652429
34071695,2502,Southeast Delaware Avenue,Ankeny,IA,41.704246,-93.5818599
34089303,401,South Ankeny Boulevard,Ankeny,IA,41.7280702,-93.5995877
34155718,1601,North 16th Street,Phoenix,AZ,33.5380063,-112.0471424
34400810,4444,Chiles Road,Davis,CA,38.5505256,-121.6974152
34898038,1398,West San Carlos Street,San Jose,CA,37.323222,-121.9133132
35061264,45,Crystal Avenue,Derry,NH,42.8906379,-71.3266507
35187965,195,North Main Street,Andover,MA,42.6632845,-71.1446039
35412662,4121,Hiawatha Avenue,Minneapolis,MN,44.9282319,-93.2239437
35438044,109,Goose Creek Boulevard North,Goose Creek,SC,32.9988311,-80.038985
35568092,610 W,2600 South,Woods Cross,UT,40.8620279,-111.8974628
35836581,,,,,39.7080532,-74.2774772
36116610,990,Playa Avenue,Sand City,CA,36.6190253,-121.8441103
36805554,1520,Northeast Grand Avenue,Portland,OR,45.5340624,-122.6604389
37057993,223,North 7th Avenue,Phoenix,AZ,33.4511792,-112.0821323
37120283,456,Blossom Hill Road,San Jose,CA,37.2509398,-121.8318946
37260909,805,North Vasco Road,Livermore,CA,37.7108226,-121.723664
37275172,2580,Southwest Barton Street,Seattle,WA,47.5214063,-122.3662946
37562362,56,East Broad Street,Bridgeton,NJ,39.4261407,-75.2324652
37563158,1056,North Pearl Street,Bridgeton,NJ,39.4594377,-75.2091343
37570732,17537,Vierra Canyon Road,Salinas,CA,36.7924014,-121.6663094
37591303,,,,,32.9993605,-80.0915838
37624198,1869,Camden Avenue,San Jose,CA,37.2620597,-121.9219628
37722411,656,Delsea Drive,Glassboro,NJ,39.7170272,-75.1127882
37722558,259,Mount Hermon Road,Scotts Valley,CA,37.0471733,-122.0325683
37868192,1598,West Main Street,Lewisville,TX,33.0418301,-97.0355975
38114671,8308,Greenway Boulevard,Middleton,WI,43.090576,-89.525058
38166621,1100,Carlisle Road,Camp Hill,PA,40.2303902,-76.8915496
38414361,7310,South Las Vegas Boulevard,Las Vegas,NV,36.0564272,-115.1714011
38652464,163,Branham Lane,San Jose,CA,37.2664449,-121.8322508
38655552,8800,East Broadway,Tucson,AZ,32.2205072,-110.8043917
38884412,10233,Patriot Highway,Fredericksburg,VA,38.2330932,-77.5026265
39019785,1365,Blossom Hill Road,San Jose,CA,37.2455794,-121.8881774
39020243,1299,East Santa Clara Street,San Jose,CA,37.3487493,-121.8650684
39041317,1795,Landess Avenue,San Jose,CA,37.4178149,-121.8715989
39042013,41,Ranch Drive,Milpitas,CA,37.4271399,-121.9217589
39127223,715,West Capital Auto Mall Expressway,San Jose,CA,37.2751515,-121.8652565
39242195,30,South Houghton Road,Tucson,AZ,32.2203973,-110.7733788
39256822,10601,Patriot Highway,Fredericksburg,VA,38.2501843,-77.4980827
39356422,1701,Carl D Silver Parkway,Fredericksburg,VA,38.3058649,-77.5092813
39369675,1875,South 25th East,Ammon,ID,43.480226,-111.9840461
39379212,2010,Northeast César E. Chávez Boulevard,Portland,OR,45.5372631,-122.622483
39416916,501,Old Smizer Mill Road,Fenton,MO,38.515715,-90.4500972
39506698,39,Nashua Road,Londonderry,NH,42.8642674,-71.3484656
39791041,1485,West Broadway Street,Idaho Falls,ID,43.4961262,-112.0578367
39872923,,,,,44.850966,-123.205638
40692210,260,West Swedesford Road,Berwyn,PA,40.0706618,-75.4427147
40698256,2605,North Washington,North Ogden,UT,41.3062751,-111.9693822
40699985,214,College Highway,Southwick,MA,42.0258042,-72.7854771
40706841,7916,Montgomery Road,Cincinnati,OH,39.1998865,-84.3760918
40782742,2834,North Ashland Avenue,Chicago,IL,41.9335794,-87.6688973
40876609,2916,South 38th Street,Tacoma,WA,47.2220516,-122.4745149
41124115,653,Frazier Drive,Franklin,TN,35.9453721,-86.8237323
41157360,1001,Sperry Avenue,Patterson,CA,37.4647736,-121.1415143
41228239,716,Fair Oaks Avenue,South Pasadena,CA,34.1174271,-118.1498801
41229497,1737,West Fullerton Avenue,Chicago,IL,41.9247761,-87.6719503
41557323,909,West Riverdale Road,Riverdale,UT,41.1773295,-112.0013599
41831158,11012,Pacific Avenue,Tacoma,WA,47.1568744,-122.4349625
41876937,4405,Southwest Loop 820,Fort Worth,TX,32.6793798,-97.3925928
41889399,2465,West Main Street,Tupelo,MS,34.2550904,-88.7459372
41938016,4140,Hunt Road,Blue Ash,OH,39.2263822,-84.3969647
41975795,3289,South Valley Street,Salt Lake City,UT,40.7002758,-111.8002856
42020042,5170,Tuttle Crossing Boulevard,Dublin,OH,40.0769598,-83.1300829
42049911,5055,Old Taylor Mill Road,Taylor Mill,KY,39.0169208,-84.5093135
42051694,5550,West Dartmouth Avenue,Denver,CO,39.6553219,-105.055414
42117788,8390,Arroyo Circle,Gilroy,CA,37.0236362,-121.5624438
42235697,1867,Bowles Avenue,Fenton,MO,38.5405573,-90.4706744
42278937,1101,East Oakton Street,Des Plaines,IL,42.0234578,-87.8970202
42308178,10555,Parallel Parkway,Kansas City,KS,39.1280801,-94.824519
42376644,1421,Riverboat Center Boulevard,Joliet,IL,41.4950289,-88.1679047
42389302,2302,South 320th Street,Federal Way,WA,47.3155442,-122.3032813
42422633,401,South Grady Way,Renton,WA,47.4712004,-122.2126658
42479179,702,Auburn Way South,Auburn,WA,47.3011222,-122.2241217
42507018,7909,Dream Street,Florence,KY,38.9882816,-84.6417836
42606487,50,Meadow Park Avenue,Lewis Center,OH,40.1622888,-83.0183544
42644842,789,Main Street,Waltham,MA,42.3766643,-71.2420666
42690967,5413,South 1900 West,Roy,UT,41.1650437,-112.0266151
42701507,2239,Shore Line Drive,Alamda,CA,37.7552296,-122.2520692
42780505,,,,,44.8535194,-93.4299221
42850903,90,Lake Drive East,Chanhassen,MN,44.8611329,-93.5236196
42963006,,,,,44.7844856,-93.4703111
42978420,435,West 3rd Street,Nescopeck,PA,41.0265019,-76.317213
42982006,,,,,41.0051259,-76.4365595
43101719,1050,West Main Street,Riverton,WY,43.0249777,-108.4069651
43107511,4500,University Avenue,Madison,WI,43.0759051,-89.4548466
43346250,,,,,44.7956229,-93.5914439
43540934,7142,Reading Road,Cincinnati,OH,39.1899827,-84.4622951
43783873,2841,Bishop Road,Willoughby Hills,OH,41.5850175,-81.4792476
43876234,925,62nd Avenue North,Saint Petersburg,FL,27.8289251,-82.6478496
43886007,,,,,28.5224119,-82.2333162
43922190,6910,Odana Road,Madison,WI,43.0570989,-89.501715
43926133,2555,Southwest Cherry Park Road,Troutdale,OR,45.5285468,-122.4125538
43929285,2845,Fish Hatchery Road,Fitchburg,WI,43.0298156,-89.4095494
43930103,,,,,43.0395156,-89.3946857
43930104,4687,Verona Road,Madison,WI,43.0322836,-89.4571126
43968070,3990,Decoto Road,Fremont,CA,37.5710131,-122.031732
43991593,255,West Mitchell Avenue,Cincinnati,OH,39.1649109,-84.5129011
44318881,1748,Fordham Boulevard,Chapel Hill,NC,35.9406823,-79.0191338
44487609,1596,West Buena Vista Drive,Kissimmee,FL,28.3488461,-81.5768453
44617468,300,38th Avenue North,Saint Petersburg,FL,27.8064616,-82.6381027
44660049,909,North Dobson Road,Mesa,AZ,33.4327497,-111.8710951
44761764,,,,,43.456957,-88.8168413
44761796,,,,,43.6335889,-88.7176185
44766331,929,East Johnson Street,Fond Du Lac,WI,43.7842603,-88.4109266
44770965,27,Union Square,Union City,CA,37.5902355,-122.0200099
44803333,1435,South Winchester Boulevard,San Jose,CA,37.2980645,-121.950439
44904587,209,Kansas Turnpike,Lawrence,KS,39.0191718,-95.1368303
44972571,4420,Western Center Boulevard,Fort Worth,TX,32.8605923,-97.2911657
44998342,18010,Georgia Avenue,Olney,MD,39.1516248,-77.0672811
45065795,20880,Pidgeon Hill Drive,Sterling,VA,39.0380823,-77.4140211
45282079,2291,Roosevelt Road,Marinette,WI,45.0804705,-87.6608078
45295003,1236,Wyoming Avenue,Scranton,PA,41.4212717,-75.6506218
45298755,1440,Stinson Boulevard,Minneapolis,MN,45.0027298,-93.228325
45367118,2212,Essington Road,Joliet,IL,41.5625886,-88.1607812
45407095,6710,Stanford Ranch Road,Roseville,CA,38.7823073,-121.266441
45507980,8100,East 21st Court,Wichita,KS,37.7235074,-97.2436819
45568970,3994,East 120th,Thornton,CO,39.9134415,-104.9410407
45637749,275,Madonna Road,San Luis Obispo,CA,35.2629249,-120.6774085
45715619,13701,Connecticuit Avenue,Silver Spring,MD,39.0787227,-77.0801803
45751299,2207,Bel Pre Road,Silver Spring,MD,39.0908633,-77.0470284
45818723,3802,Bridgeport Way West,University Place,WA,47.2221163,-122.5374762
45831943,8203,Sudley Road,Manassas,VA,38.7776717,-77.5056551
46132805,846,Route 17,Ramsey,NJ,41.0642314,-74.1270485
46177921,150,Route 17 South,Mahwah,NJ,41.0976707,-74.1604892
46186790,3000,Newpark Mall Road,Newark,CA,37.5257232,-122.0055517
46331683,610,Depere Road,Denmark,WI,44.347381,-87.8386594
46420356,6700,19th Street West,University Place,WA,47.2425077,-122.5267897
46425220,2340,South Oneida Street,Green Bay,WI,44.4880883,-88.0667346
46595324,2421,Monroe Road,De Pere,WI,44.4567706,-87.9905967
46677467,,,,MD,39.0486871,-77.1143139
46686108,8920,Clearwood Street,Houston,TX,29.6406306,-95.2443281
46746460,3708,Gateway Drive,Eau Claire,WI,44.7774338,-91.4330155
46747906,,,,,44.9403824,-92.3736243
46748756,2411,Crest View Drive,Hudson,WI,44.9615158,-92.7222094
